amount,time,location,device,is_fraud
3779.175226154444,11,9,0,0
4520.904860434618,10,8,0,0
530.3405722296772,16,2,2,0
6205.3432954766095,3,8,3,1
3629.044233810481,22,6,4,0
4197.500203274002,6,5,2,0
3528.898161771134,11,2,3,0
3209.100671698231,12,6,1,0
4479.324448809202,4,2,2,0
1246.1457662160465,5,5,3,0
1459.5154033096926,1,7,2,0
6894.976040003071,20,4,0,0
7569.193119758394,6,2,0,0
2989.6079836566246,13,5,2,0
2169.6036617827126,21,7,2,0
5153.776348195931,13,9,4,1
3272.829697929281,9,2,1,0
207.96391350445717,3,4,0,0
1253.4400159426918,2,8,2,0
5729.197969634944,22,9,3,1
5273.09691557166,13,9,1,0
221.6324600653505,5,2,3,0
1779.6674346539307,22,1,1,0
1852.4429987216308,14,7,3,0
5376.782485071833,7,6,0,0
162.58574934614143,4,8,2,0
837.3481129666679,2,3,2,0
6400.329102558649,2,2,4,1
1432.4645731243972,12,9,2,0
5223.705132275738,1,4,0,1
1909.2713344685785,23,0,1,0
800.0339351109645,0,4,1,0
1949.1616670406354,11,2,2,0
5779.524120185995,7,0,3,0
6846.293262509755,18,2,2,0
6642.607817213097,8,4,1,1
3180.4823192995464,13,4,4,0
5346.340666882316,17,9,1,0
1643.8494418494886,9,7,3,0
2348.716103436801,8,0,3,0
7171.204869076352,5,6,4,0
108.9503784683346,0,4,3,0
688.6407041814723,4,2,2,0
1667.0506098924884,9,3,2,0
217.12496997118862,12,2,1,0
1455.5763035429295,21,7,0,0
4666.417279952689,22,3,2,0
3374.2892819870212,3,2,2,0
7141.910330060414,0,1,4,1
6540.461276098835,20,2,2,0
2737.8297268245183,1,6,1,0
2079.0903502831834,23,5,4,0
3040.640803297299,3,9,2,0
4724.408065405888,16,4,1,0
2148.168808378896,9,7,4,0
4995.070518253827,22,0,0,0
3278.2461592689674,11,2,1,0
4418.617210911582,1,1,2,0
3491.831600436857,2,1,4,0
2359.2537475376316,13,0,0,0
7587.884189162442,14,4,1,0
6110.028324307288,12,4,0,0
1125.204840252788,8,2,1,0
6948.401467303813,1,8,2,1
3902.0124300048615,18,5,1,0
7156.945054018261,15,9,2,0
6399.842771298785,10,5,1,0
3404.5819682315214,11,9,4,1
184.6421200193386,0,5,1,0
2153.075488282644,1,1,1,0
4335.365546213631,15,9,3,1
5069.658367510047,1,9,3,1
2066.812045038452,18,7,1,0
1119.1518122122288,9,5,3,0
6680.267243210396,18,2,2,0
7875.295434724899,9,9,3,1
4207.893007509973,15,8,1,0
1377.5758903571864,12,1,0,0
2182.0970755223548,15,6,0,0
152.03345899699653,17,2,1,0
7314.818958451189,23,5,1,1
946.4199077066784,7,4,0,0
4614.249221736457,23,5,4,1
2196.0714893942118,17,7,3,0
4435.653130113768,12,2,4,0
5213.106004873154,6,1,2,0
6638.785720639077,20,7,0,0
1655.3380677260227,22,0,0,0
92.91165012455141,23,1,4,0
1099.4006124001141,17,9,2,0
7200.649041575601,5,0,4,0
6991.751170112309,8,4,2,0
4781.317751851615,5,7,1,0
4806.132299167059,17,1,1,0
5321.968212997313,16,3,0,0
1407.0933725944794,11,3,1,0
7315.723507670054,2,6,4,1
3353.0703465121246,4,0,2,0
3068.192533354732,6,8,0,0
4153.747053736286,9,2,1,0
380.4929043665651,9,5,0,1
1334.435533204855,18,9,0,0
5905.578763328832,3,4,2,1
666.9753500613862,9,3,4,1
4827.201115183773,17,8,4,1
1966.566131902161,2,8,3,1
3117.4184342656026,20,0,4,0
2313.1064254817456,2,6,1,0
2848.6033681372683,4,9,3,0
5753.772011948043,15,8,3,1
2380.4881164072845,19,4,3,0
4533.405099173693,12,0,3,0
3811.0229655818016,10,7,4,0
5311.050967074372,12,4,3,0
7494.95376590144,18,5,1,0
5861.913917195951,5,6,1,0
1723.4483268331003,23,9,0,0
254.30916481497096,12,6,1,0
2101.8010341771014,3,6,0,0
4762.648055948537,21,0,1,0
416.1493788065815,4,6,3,0
3973.4481463738844,18,2,2,0
4776.758577090529,4,4,3,1
2677.279907081602,20,9,4,1
6168.443068947846,13,4,0,0
857.2530338045055,3,7,2,0
605.7265649777911,11,6,1,0
5826.869105847809,5,6,3,0
3966.4530730685565,18,5,0,0
5508.77715943975,9,6,0,0
3481.444572136951,0,6,1,0
1974.9842557466588,22,4,0,0
6553.723029805226,22,4,1,0
6396.329952356989,15,3,1,0
5559.098284481142,3,3,3,1
2180.800372153552,8,4,0,0
4723.8941816183515,17,9,4,1
2890.986306035514,16,8,4,1
737.1986762464401,14,5,3,0
7338.922035820631,18,7,3,0
1098.8649541970965,6,8,1,0
7602.147643797315,17,3,4,0
3570.816154798856,5,6,0,0
1485.137766064764,18,4,4,0
4337.498074289973,20,3,3,0
6984.201957831884,11,6,3,0
5859.1379668444415,2,2,1,1
6453.456377152291,0,0,0,1
5271.9730168521855,4,6,3,1
5539.75113332023,0,8,0,1
6794.319234264728,7,1,4,0
2001.0957308291916,6,6,1,0
3917.952584326908,14,9,4,1
1773.5694873477198,10,1,3,0
7901.405723933192,17,2,3,0
7552.754420794473,13,9,0,1
320.21735689120464,8,9,3,0
5646.073504262929,4,2,0,1
7402.360297738248,22,3,2,1
1448.6998842930316,3,5,3,0
4545.722118268272,11,2,4,0
7324.328939216394,0,8,4,1
276.3980987934617,23,1,0,0
5580.875036638485,12,6,2,0
2382.3053139435433,0,5,3,0
7395.54758203536,2,1,1,1
7768.610670097115,21,2,1,0
7554.410580461904,7,5,4,0
3796.342662176423,23,9,3,1
6897.030994659561,17,3,1,0
6757.1724412878875,15,0,0,0
2556.2082835798287,19,0,3,0
6632.179215834665,19,2,4,0
300.8760395503635,15,7,2,0
4772.177678464014,1,3,0,1
1843.920654115186,16,0,0,1
968.932251789344,9,7,3,0
620.2408470255272,6,9,2,0
5571.828763145727,9,5,0,0
2722.3003353256886,18,0,2,0
5799.510338372448,19,9,4,1
527.5239446875443,8,9,0,0
2525.7462509557295,21,5,1,0
4318.232882540821,16,0,4,0
6326.8317028875135,8,9,4,1
2553.426260941899,8,9,0,0
5009.0015546138875,4,2,1,1
7088.392097148316,23,1,2,1
4928.826189517525,6,3,1,0
1867.511000655302,10,1,4,0
200.08424854452147,7,4,0,0
6961.440496837934,13,3,1,0
175.04893974884516,1,5,1,0
6998.239873110174,9,6,4,0
4233.85238654756,20,1,2,0
7512.846249610605,23,1,1,1
6391.271970010454,15,7,1,0
7983.483213714033,15,8,3,1
2808.9409645364226,18,4,4,0
6138.67037000436,10,6,3,0
3218.437654305891,5,8,4,1
3841.6055843297513,5,0,4,0
5021.906178430869,6,7,3,0
6990.048527919778,15,9,2,0
7872.747336248364,12,9,2,0
6147.345943846823,2,8,4,1
3345.0454234278336,23,8,3,1
3373.749233205176,23,9,1,0
5901.970501203187,8,6,4,0
1914.023280417577,23,9,4,1
888.2405344855002,2,2,0,0
2840.2041503380083,5,4,2,0
2301.4757382743833,16,1,3,0
2373.983423045641,2,9,1,0
1872.69396964403,1,2,1,0
341.53505114271326,11,9,4,0
147.90210819364341,23,6,1,0
7901.840505939572,5,0,1,0
3425.0462042182194,9,2,4,0
3077.691544041655,10,4,2,0
5438.780025131094,15,3,0,1
1749.939833481188,15,2,2,0
7599.939665682052,23,5,2,1
6291.828390252339,17,5,0,0
719.8409634865149,21,3,4,0
3343.5583024005023,22,8,2,0
7033.550868959506,23,5,3,1
7558.132518219825,8,8,3,1
3741.8750824427084,20,9,0,0
4909.224056739608,18,9,3,1
1340.4363990061415,1,1,4,0
7929.393165965127,23,5,1,1
1857.21525256063,0,3,4,0
7542.14053421033,15,1,0,0
5198.924958693986,21,4,1,0
4863.8556750564785,17,2,3,0
4103.944645576986,2,5,2,0
1849.2051446834807,23,7,3,0
1416.3416158840384,0,3,4,0
1767.787241516052,5,3,4,0
1495.5739058433148,18,4,0,0
6237.777866166192,21,5,2,0
2804.251447038007,18,6,2,0
467.45219912435397,10,5,1,0
7752.9755279757865,7,6,1,0
7070.868150282588,4,8,4,1
7422.379504145728,19,3,0,0
7959.2880420582505,8,9,4,1
1395.292517509801,14,0,2,0
3172.9549411267567,20,8,2,0
6067.11661325421,13,6,4,0
5569.6848413400685,3,3,2,1
1235.3977711871412,23,9,1,0
6527.585834299989,23,7,2,1
1799.402371834102,7,6,1,0
1794.4218305068714,19,1,3,0
4298.110511032842,16,0,0,0
4745.554779059416,1,8,0,1
4642.789231663301,19,6,2,0
736.4372649950502,15,9,0,0
7020.299596729891,9,0,3,0
2128.472340496705,1,3,2,0
1040.4717956560194,10,4,1,0
7110.540898552473,9,4,3,0
7645.4337283468785,18,4,3,0
6897.710300037278,13,2,0,0
6477.0810174254,10,4,1,0
5243.659635208979,8,3,4,0
4409.104678020069,6,4,3,0
700.459145491724,14,6,0,0
3270.5834385002363,19,4,3,0
2984.6446935134504,16,7,1,0
2081.731501163808,2,7,1,0
5788.743808940237,14,2,2,0
3969.526501954773,13,4,4,0
652.9644961816452,7,3,4,0
1765.3646995887416,3,4,0,0
5467.65381545847,9,7,4,0
613.66622162495,1,3,1,0
6810.399277819905,13,4,4,0
3963.6964834767246,7,6,0,0
3847.289685726551,22,2,3,0
4741.300238352843,9,5,4,0
6598.324322571568,17,8,4,1
2785.7346171780337,14,3,1,0
5425.7391397097135,4,3,1,1
4528.02705214635,21,5,3,0
2139.8910200045234,12,5,2,0
7029.6467409094885,17,2,4,0
6380.42104274739,1,0,1,1
5269.3224180941115,12,2,2,0
6805.400924108464,13,7,4,0
6939.0171366736195,9,7,4,0
5668.361998836703,3,5,2,1
6696.921560267558,14,6,1,0
5581.284336045923,7,1,3,0
5442.725470223601,14,8,4,1
4950.7979688303985,13,2,0,0
6022.969533263342,20,1,0,0
1273.0478168181241,8,4,0,0
7047.5617197954325,19,0,3,0
6975.3890043231295,2,4,4,1
238.83202786130036,14,9,1,0
6607.404920765278,23,3,1,1
1035.3145904501944,16,5,3,0
2684.2752398018392,15,4,4,0
5949.348509051404,3,8,2,1
1290.275368906224,10,4,2,0
6544.646357831903,7,7,4,0
6657.912752772147,2,1,4,1
4062.2045314178854,18,2,1,0
56.055044376084474,13,2,3,0
2299.869874733428,8,2,3,0
4937.330712414059,2,5,1,1
7849.583493329251,3,6,0,1
5056.349148498263,3,6,2,1
2082.1296306079576,10,6,4,0
5073.875596281393,18,2,2,1
4322.183110828265,15,0,2,0
6239.863934233393,22,5,3,0
860.3102074215325,21,2,1,0
6089.418080503714,16,2,0,0
4332.426296515501,9,2,0,0
7704.121070852662,23,8,1,1
2738.2679674792953,16,3,2,0
5062.812035605915,15,4,1,0
7456.56470355259,19,2,1,0
824.5652752854807,21,9,4,1
7498.141755455426,5,0,4,0
5504.646349795003,6,3,2,0
547.3572875458493,13,0,3,0
2411.203717739796,10,6,0,0
5666.835848719026,11,6,4,0
543.4680587428297,13,3,2,0
4659.452829109305,4,4,1,1
2770.335040338889,4,9,4,1
4969.219564550979,19,6,1,0
370.7075603310402,21,5,1,0
6972.9367651882485,22,3,4,0
7788.044308573289,14,3,2,0
7751.178453009104,0,1,0,1
5998.466394784683,23,9,2,1
1045.0394898444026,22,1,3,0
6067.314251452535,8,3,3,0
201.57239708811807,2,4,0,1
181.87779447433306,3,3,3,0
2592.263702100582,15,2,1,0
3911.7023072853026,6,1,3,0
6164.407305373306,21,3,4,0
5467.946535969009,13,4,1,0
3569.992137482103,15,0,2,0
2192.645196921919,17,0,0,0
7977.0103787609005,15,5,4,0
3412.3195113766037,15,4,4,0
3613.8392595157557,1,3,0,0
1313.172450427395,9,0,3,0
6359.502342255685,6,6,0,0
5550.9893951230015,14,3,0,0
1770.0530542461393,8,2,3,0
663.6364596986624,6,6,2,0
5445.591920087331,23,1,0,1
5237.817158177676,15,9,3,1
2189.7099183506834,2,0,4,0
7607.154180192031,16,3,0,0
1212.7078447882973,22,7,0,0
3461.5167343356025,7,5,2,0
7549.209281739953,1,8,2,1
3360.7198988243476,19,0,4,0
5110.014951574364,2,0,2,1
3183.7672117125403,7,4,4,0
2197.3505427776167,1,5,0,0
7871.901295438826,18,7,3,0
3277.6253804887688,16,2,2,0
7153.323133414679,4,5,4,1
1843.487074099234,19,2,2,0
1708.772108680541,16,7,2,0
253.91699266166833,9,3,1,0
5215.076268880201,8,1,0,0
2951.3681180714702,21,8,2,0
6915.544207467899,5,9,3,1
3788.3132039989996,10,7,1,0
7745.7064561782,1,5,4,1
1488.2764980464535,22,2,4,0
6949.642227805109,11,1,3,0
6213.891838069975,11,3,3,0
6168.520147929195,15,3,0,0
6759.0419087945165,21,0,3,0
6089.386807589276,23,8,4,1
5011.631471443166,11,9,0,0
1054.3027970706887,20,7,3,0
265.04680503255906,17,6,3,0
7367.178543286416,12,5,4,0
4935.119264593301,14,2,0,0
6373.315641354529,15,3,1,1
3854.771200342838,3,1,1,0
942.8789707543439,11,6,0,0
1005.8604086593907,16,1,3,0
5486.094471395626,0,9,3,1
3445.295629721204,21,0,0,0
1608.1951899691921,17,5,1,0
3935.298401197788,21,3,2,0
518.350451915697,15,7,4,0
4657.8613583056185,0,0,0,1
2155.602268458606,9,8,2,0
6381.485009594319,18,5,4,0
2486.343861593972,15,1,2,0
3644.4850919090004,13,7,2,0
97.90621656526459,1,4,4,0
584.2128679174982,23,4,2,0
3142.9859834714453,5,4,1,0
3842.1109835634024,21,6,0,0
4802.164282213833,22,6,1,1
2336.842316780879,4,9,1,0
5561.380179581708,11,6,4,0
6881.678565527691,3,9,4,1
6239.908656202331,21,1,4,0
321.7525086601154,23,7,2,0
3846.6530433263424,3,0,2,0
843.9167764533081,4,1,0,0
1940.1499018209072,6,6,2,0
7893.367433170836,5,3,0,0
1144.2518654975981,12,9,1,0
3993.6107868435915,3,9,0,0
4947.155095873362,12,8,0,0
5621.207439500111,3,8,4,1
4479.3912244778785,9,2,2,0
83.11792511637336,19,2,3,1
2615.0581594107152,0,8,3,1
4144.104588860768,20,9,4,1
707.4926606629426,7,7,1,0
2808.2623150174,6,0,1,0
270.4588547869757,4,5,1,0
633.2350847543909,2,6,0,0
3178.4015932317607,14,7,2,0
1066.0624535742675,16,1,1,0
4542.489081851158,22,0,3,0
5517.27242825244,12,3,0,0
6405.690659377117,14,0,1,0
1605.2012027372566,18,1,1,0
1344.0232451612626,19,2,2,0
841.0198834735301,13,3,2,0
5093.2598451013755,20,5,0,0
5653.273433262775,12,7,3,0
257.5312278810081,11,8,4,0
7490.0169087183,23,3,3,1
420.51041279352194,22,0,2,0
4332.664200732058,8,4,2,0
5673.938853010077,2,4,4,1
6968.398144349954,10,8,3,1
5714.12502239876,9,5,3,0
6414.816024142986,0,4,4,1
2718.9042893797346,16,9,2,0
6519.526784403365,12,9,0,0
645.5181968454777,13,4,3,0
7159.059165203918,0,7,1,1
4383.001047349121,1,0,3,0
6539.295670850137,1,4,3,1
3621.2846847238097,6,0,3,0
5150.403673096217,8,6,2,0
4213.589274184225,23,6,1,0
5854.058226433878,3,9,3,1
657.6317063345637,1,7,0,0
487.5149115045576,18,6,1,0
1980.590355911121,4,8,4,1
1280.5597175049409,8,7,0,0
6974.909614904653,23,7,4,1
1757.6158289275643,12,2,3,0
7807.042720273955,11,9,2,0
2698.481855209999,18,3,3,0
1461.0327359311507,8,3,3,0
6318.639564604121,9,0,4,0
5271.368665129505,18,5,3,0
3988.074753042846,9,1,0,0
4445.131589746362,11,8,2,0
5755.018217286749,13,0,4,0
1831.4956569437334,7,0,1,0
7970.689658873652,15,9,3,1
7798.471331363531,16,5,4,0
5204.353862343761,19,0,3,0
1600.3418951785154,3,2,3,0
5443.424798238174,5,9,4,1
582.2262797885109,11,1,0,0
250.0667551354195,17,8,1,0
2065.174693647153,6,4,3,0
3703.6705391308337,4,5,0,0
6946.838680740002,9,1,3,0
5818.716712781633,5,7,3,0
5942.938636993848,13,5,0,0
3406.8192089123627,5,7,3,0
2770.7502654129685,13,7,1,0
2971.4549100618988,11,0,4,0
7901.258262069782,21,6,0,0
325.67298534279746,11,1,2,0
6936.916811498976,7,7,3,0
4631.509891536285,9,1,4,1
3511.7302764207757,15,3,1,0
5803.434995019016,19,1,1,0
3895.918186690499,7,6,2,0
6988.018788462876,8,4,1,0
7206.111402770011,12,8,4,1
3376.658810353276,19,4,2,0
2218.2382388942374,16,7,0,0
4740.840877103931,18,1,2,0
7299.344948205444,16,2,0,0
1689.2442011003043,6,5,1,0
4985.617835590045,0,6,4,1
5054.323959639702,19,9,3,1
5866.238614210171,13,7,2,0
1056.8836425924421,16,2,1,0
5728.020592633298,12,6,4,0
7272.7150027217995,1,7,3,1
1441.5664554175846,13,9,2,0
1904.1588827664018,0,5,4,0
7771.303776862908,4,3,1,1
1451.9107369123708,6,5,2,0
6835.808821489785,18,8,2,0
3940.761462302038,13,2,0,0
1981.6124398534005,23,1,0,0
6966.645460673729,13,4,2,0
3565.2155137463105,14,6,4,0
4120.964744667873,4,2,1,0
2877.070788351127,4,4,3,0
4745.642057222245,20,3,0,0
1312.373361317257,23,6,1,0
3131.696885530827,1,1,2,0
7755.451517070624,17,6,1,0
2068.7767944455145,23,1,1,0
5255.609633007632,8,2,1,0
2604.8945634764355,9,4,2,0
6188.917639864372,17,6,0,0
1051.334917443207,3,5,3,0
7758.719255402965,7,6,4,0
3633.047383362196,17,5,0,0
1892.2234544549794,19,0,3,0
592.6064949034512,16,4,2,0
1362.2144511748882,15,0,3,0
4160.592718705361,17,6,2,0
2699.3403955681338,6,3,3,0
6631.922510231463,0,4,0,1
3449.9457516761386,0,0,2,0
1993.470609338101,17,7,1,0
4939.07416789922,3,3,2,1
5655.68384899914,22,2,2,0
1340.500053668094,19,0,3,0
1345.1156342250997,20,3,2,0
298.18805833367605,19,2,3,0
5892.534110449796,3,7,0,0
5312.117198336332,5,8,2,0
3799.673851619762,2,4,1,0
6754.142739508731,5,8,1,1
6446.3328728356755,12,0,0,0
4684.908143352033,22,6,1,1
6946.828887703503,6,6,3,0
1650.7004742439622,23,5,2,0
899.7973570848344,3,3,4,1
2161.648144078332,0,8,2,1
461.40941443407223,5,2,2,0
4251.7003763682505,23,0,4,0
7493.162509898217,4,1,1,1
319.55160764473464,12,2,1,0
981.2687625101643,18,1,2,0
3620.331231126065,3,5,1,0
7471.3307651356,23,6,3,1
2532.6680592891203,5,4,3,0
4060.3422954636976,12,4,4,0
337.3750081078848,4,6,2,0
1191.0038916919004,12,5,3,0
7893.107833055981,9,7,0,0
7721.123978006184,2,8,1,1
44.49514757060488,22,1,2,0
7614.7352244587955,12,1,3,0
5114.763902834926,11,0,4,0
6944.006764687577,3,6,3,1
3640.6451457927037,9,3,0,0
4127.190248491106,2,8,3,1
3913.328409154077,16,5,2,0
5336.579739081104,8,6,4,0
1121.5117817767216,0,6,4,0
244.63885103206024,17,7,0,0
2466.8998830215714,8,3,2,0
5638.92269807949,20,2,0,0
1618.8183497229722,19,2,0,0
5389.092304432714,8,9,0,0
7759.446808627627,1,7,3,1
755.7362227364,18,2,1,0
5382.453935209885,15,7,3,0
3552.7830033400464,2,1,2,0
6945.797323748156,15,4,0,0
1421.3125666318504,20,4,0,0
5542.5444880481855,12,6,1,0
6705.731740736641,2,4,4,1
7557.190684694816,9,8,0,0
5467.567986175718,21,2,3,0
3979.9122382473765,17,8,0,0
4944.688685408704,5,0,2,0
6951.895350907353,5,2,1,0
4567.024924377443,17,3,4,0
247.94454227621068,5,5,2,0
7447.934820578287,5,9,3,1
5517.7663744973315,21,7,2,0
5413.724519289086,12,6,0,0
1729.3228434197488,13,7,1,0
5272.789334510095,20,5,0,0
3153.945923204997,6,5,1,0
5211.6076514467295,12,5,3,0
857.2112773123858,14,2,2,0
5264.473210301273,11,9,1,0
7995.312737536479,20,3,2,0
390.4552506901454,0,5,1,0
7817.507602849432,2,6,0,1
3258.2291459793505,17,2,1,0
6966.673835446387,21,3,1,0
6260.171945045896,7,5,4,0
4538.295006588409,1,0,3,1
5908.901427964355,3,6,0,1
7028.731912604277,17,0,0,0
3236.1018716000085,12,9,2,0
2619.630126698093,14,8,1,0
5342.40911758086,1,9,1,1
6463.728305820362,9,8,1,0
6099.469652539043,1,8,0,1
6383.520122624783,20,3,4,0
3487.4886019293995,11,1,2,0
6543.584558319298,4,6,1,1
966.0713976880145,11,3,4,0
4358.190338196992,22,4,3,0
51.04049068248196,0,0,0,0
2600.063710052661,1,9,3,1
2934.859971296826,15,5,0,0
3172.4006694159966,21,6,2,0
5565.2603174854485,1,2,3,1
3111.522019656414,15,9,2,0
3592.3055128671326,19,1,2,0
1904.1653263402482,15,9,2,0
2989.1480740765737,5,6,3,0
1822.020669968896,12,0,3,0
590.2014105287069,11,1,3,0
4829.571504084116,22,2,1,0
5347.3613244473545,9,3,2,0
4957.825316346868,4,4,1,1
3710.634880185576,7,3,0,0
3041.3873125329424,5,9,3,1
6907.352528326743,4,2,4,1
4155.058872164063,19,0,0,0
3836.059111649699,21,6,2,0
210.00831612245332,5,9,2,1
2733.27638187112,21,5,1,0
3044.6639721929273,16,1,3,0
3193.5881332707195,5,1,3,0
4643.478091972522,16,2,0,0
4271.152361081393,4,7,0,0
4865.20121688359,22,7,0,1
6120.241676029315,16,9,4,1
6504.820981035167,16,9,4,1
5746.393994430823,12,9,2,1
7644.411949159703,21,9,2,0
150.76949849751122,6,7,2,0
1570.244995539951,21,6,3,0
65.46518545024625,20,1,2,0
5181.560339666051,5,0,1,0
7184.754238855146,13,5,0,0
1951.6409611275126,15,7,3,0
7416.641185646472,2,0,4,1
486.837785365039,8,2,0,0
7475.816034310087,14,0,2,0
2816.223384480877,20,9,4,1
815.8595234514861,17,8,4,1
3889.5447146946735,9,6,4,0
2057.928658925461,9,7,0,0
2282.558851185573,22,8,3,1
2461.783269585661,2,2,0,0
6425.192053172144,0,9,1,1
4315.59440701866,2,1,2,0
2493.9050547522493,4,5,3,0
4884.618597570792,6,4,3,0
5730.624640414432,2,3,2,1
2184.6288858646026,3,5,1,0
3311.3250666951853,16,5,4,0
979.4793162288956,2,2,2,0
1453.289049529769,22,1,4,0
5450.537242450037,3,8,2,1
1455.5995898265373,1,7,0,0
4203.681252418146,13,3,1,0
5673.824862470849,4,5,1,1
859.481000142477,20,2,2,0
4540.661195933084,1,7,1,1
2056.2194556924032,14,2,4,0
7703.60036752445,10,1,1,0
3870.9474455257982,21,6,1,0
6448.910435452389,9,2,1,0
4404.061204539313,19,8,3,1
352.0832001742792,0,2,2,0
5067.045247874209,18,7,0,0
7611.469720942223,13,1,0,0
4814.886502069918,22,8,3,1
6554.414931117188,21,0,3,0
7074.23067447052,13,2,0,0
1828.4977767317152,0,1,4,0
1700.298495066272,8,6,0,0
4889.793005863678,16,4,0,0
3291.172616104604,13,7,2,0
6719.691116419429,12,1,0,0
7200.684871567099,12,7,0,0
2830.6039275252315,5,6,1,0
1898.780119000984,6,4,3,0
6245.301494374676,1,1,0,1
2202.074254207348,7,9,0,0
6581.801476516859,23,6,4,1
3392.787337921859,5,9,0,0
5342.061444835306,2,3,2,1
768.804834108172,17,3,4,0
4992.755300789201,17,7,0,0
3616.8825915041466,21,5,2,0
4694.934663087915,22,8,3,1
1348.273590920183,5,1,0,0
5896.305590828736,10,4,3,0
6903.0626349581125,2,5,0,1
1737.8347017257513,15,7,4,0
770.237871383693,4,3,4,0
193.99049544045948,23,6,2,0
5137.5621460439115,21,6,1,0
4858.716818529802,1,3,2,1
4375.84581464899,14,0,0,0
1859.4170334472235,15,2,3,0
3130.2934372645896,6,1,3,0
4757.838299813454,15,2,0,0
3976.651036579059,23,4,1,0
7902.345234118024,3,0,1,1
1095.8358216910813,15,4,1,1
5562.680709610512,16,1,0,0
3237.5285509938158,1,3,4,0
3428.45592133029,15,5,4,0
5742.194136437119,3,8,0,1
5541.027029838336,6,9,4,1
7930.091669648996,17,5,1,0
1031.5123441857313,5,9,4,1
837.3566468264098,17,1,0,0
5796.088842944286,6,7,4,0
4629.20340146624,1,4,4,1
2196.914529145648,18,8,4,1
639.9578550669479,8,9,4,1
689.8377055234621,3,8,0,0
7154.0560429396255,13,3,2,0
1538.9792611263495,4,0,4,0
2590.3556391135885,6,8,2,1
1817.117935804769,7,8,0,0
2843.1954651263386,14,7,3,0
560.0436227550165,18,4,2,0
4154.883028311621,10,4,0,0
545.5624459197581,19,9,3,1
6403.850280039781,22,5,4,0
1873.528094873912,3,0,0,0
4322.395257263062,17,8,1,0
7041.232305053859,13,4,3,0
5208.764565532318,5,6,1,0
4265.997503477925,15,7,4,0
2598.048356157428,17,4,4,0
2667.3502949002923,0,2,2,0
5357.54820680953,7,5,4,0
7953.144192963235,0,6,2,1
5296.404322845782,0,3,3,1
4464.478421873349,18,8,1,0
5846.550829362773,20,3,3,0
3724.3188702083266,9,9,1,0
485.8380290932778,17,1,0,0
4500.563042943889,11,8,3,1
7661.214149620515,16,3,0,1
1406.5470241494888,0,3,1,0
5521.589102111223,7,9,2,0
1611.4648408291566,9,0,3,0
4288.942337362285,9,1,3,0
777.9282149255233,17,2,2,0
3605.71563538419,8,6,2,0
6050.525814517492,1,8,4,1
2783.8343362906617,2,4,4,0
5320.969237275308,1,3,1,1
6364.622436513885,5,1,3,0
7417.786666738224,22,6,2,0
1880.963444434351,11,5,2,0
3197.530746895419,21,6,0,0
1223.5660265766874,18,7,4,0
7939.90559975621,14,8,0,0
7416.372738554741,18,9,2,0
4321.957256593074,11,4,3,0
6737.056188539488,17,4,3,0
4170.0590282899775,15,3,0,0
4990.567575582064,1,2,4,1
717.5498347675529,10,6,1,0
6043.38701187198,11,4,3,0
1026.0693016637024,4,6,1,0
6609.410703868964,23,1,4,1
6257.314560924735,5,8,0,0
5671.4138584550965,10,8,4,1
294.1022422954731,20,8,2,0
2428.5112057829024,9,4,4,0
2108.5849964371887,3,9,0,0
2884.290577734795,8,8,0,1
705.7037603768891,11,0,4,0
7495.977795133347,9,1,0,0
4432.6489144954485,13,9,2,0
2447.6668637108983,4,4,1,1
3178.8672290088957,0,4,4,0
3580.384311336161,4,5,0,0
4806.751695218135,15,7,1,0
4127.8570244335,4,0,2,0
7355.538825849267,4,9,4,1
3978.223045832113,17,8,0,0
7937.303328512385,5,3,1,0
6812.142537172041,20,7,2,0
1672.0415622868998,17,4,3,0
7445.10874107811,9,0,0,0
935.3493510943814,14,8,2,0
6540.510419387077,23,7,1,1
3048.083231345258,21,4,4,0
7024.404691958331,10,3,1,0
6945.113237409066,18,7,4,0
6448.373573940381,12,8,2,0
6321.293338274956,19,6,2,0
2440.9097170888363,2,3,1,0
651.9496679947612,15,6,1,0
